"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"146","ENSMUSG00000050328",153.383586643109,-1.05211289636789,0.237193603380363,-4.4356714572978,9.1785743100713e-06,0.00366021146653843,"Hoxc12","homeobox C12"
"120","ENSMUSG00000038370",101.133926999899,-1.05664411556598,0.243469017569999,-4.33995309182281,1.42513134281984e-05,0.00464981489943672,"Pcp4l1","Purkinje cell protein 4-like 1"
"119","ENSMUSG00000038156",1539.14516017535,-1.09070498182138,0.284374040728939,-3.83545902792522,0.000125329999128577,0.021941920335242,"Spon1","spondin 1, (f-spondin) extracellular matrix protein"
"48","ENSMUSG00000023886",1472.48542666259,-1.1147306767653,0.177519053355353,-6.27949876757093,3.39666288531968e-10,4.87624923816494e-06,"Smoc2","SPARC related modular calcium binding 2"
"92","ENSMUSG00000031283",3931.50191995903,-1.11801098457651,0.218323854422401,-5.12088332048886,3.04107775717049e-07,0.000272860701762122,"Chrdl1","chordin-like 1"
"164","ENSMUSG00000067201",289.889687556094,-1.13582292643915,0.283212672943085,-4.01049470927952,6.05916582425803e-05,0.013382366857392,"H2-M9","histocompatibility 2, M region locus 9"
"34","ENSMUSG00000020427",6327.96511432295,-1.16706583076801,0.272019808689168,-4.2903707505419,1.78375076593803e-05,0.00522602571342986,"Igfbp3","insulin-like growth factor binding protein 3"
"163","ENSMUSG00000063531",899.371007325964,-1.19956908240256,0.196921477657544,-6.0916112181967,1.11779885455322e-09,8.02356017798303e-06,"Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"
"59","ENSMUSG00000025330",264.579681409826,-1.20561961787158,0.335804213194653,-3.59024565654488,0.000330366458930035,0.0439142674481443,"Padi4","peptidyl arginine deiminase, type IV"
"18","ENSMUSG00000006369",1150.81531208941,-1.25363342770536,0.295737941102604,-4.23900099876065,2.24516659764581e-05,0.0061983868607314,"Fbln1","fibulin 1"
"5","ENSMUSG00000001504",93.6426594733395,-1.28272383621615,0.26000510667295,-4.93345631795469,8.07871160014031e-07,0.00057772337700809,"Irx2","Iroquois homeobox 2"
"108","ENSMUSG00000034762",72.2375511504134,-1.32103523968579,0.327182502590784,-4.03760968030139,5.39986002936523e-05,0.0123048239018361,"Glis1","GLIS family zinc finger 1"
"64","ENSMUSG00000026051",448.009754380865,-1.32163782381397,0.271568510836866,-4.86668288507089,1.13486905137169e-06,0.000708355656586608,"Ecrg4","ECRG4 augurin precursor"
"141","ENSMUSG00000047363",23.4571476657195,-1.33848124266289,0.396908633483908,-3.3722653773344,0.000745525760077903,0.0743247764699887,"Cstad","CSA-conditional, T cell activation-dependent protein"
"10","ENSMUSG00000003411",139.966560441254,-1.3915133840911,0.257961030001551,-5.39427751580436,6.879981505831e-08,0.000131030146402617,"Rab3b","RAB3B, member RAS oncogene family"
"172","ENSMUSG00000075707",1103.26920981527,-1.39619061568835,0.292211059650402,-4.77802112404212,1.77028786808813e-06,0.00101657010537093,"Dio3","deiodinase, iodothyronine type III"
"97","ENSMUSG00000031849",2686.61159903349,-1.40412959544212,0.251336088498513,-5.5866612862101,2.31476568770856e-08,5.53846270212402e-05,"Comp","cartilage oligomeric matrix protein"
"19","ENSMUSG00000007682",198.100740551749,-1.41333501281397,0.391961931518248,-3.60579663269716,0.0003111967835163,0.0429571252323077,"Dio2","deiodinase, iodothyronine, type II"
"23","ENSMUSG00000015053",171.425554930759,-1.44805890316908,0.400351989062875,-3.61696442812392,0.000298078249195414,0.041545741217955,"Gata2","GATA binding protein 2"
"79","ENSMUSG00000028031",154.036386901176,-1.5619139218415,0.44131287913026,-3.53924391447564,0.000401274894631641,0.0496612274769987,"Dkk2","dickkopf WNT signaling pathway inhibitor 2"
"138","ENSMUSG00000044734",102.072328269181,-1.58660380980275,0.379304173018294,-4.18293265053594,2.87772663441983e-05,0.00737725777923769,"Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a"
"61","ENSMUSG00000025588",17.9875040107796,-1.76742727143492,0.453864206241195,-3.89417637947784,9.85329384681221e-05,0.0186123534822153,"Nat1","N-acetyl transferase 1"
"89","ENSMUSG00000029838",119.9129755158,-1.80800280406581,0.383475771685231,-4.71477714516441,2.41975441496451e-06,0.0013360767069704,"Ptn","pleiotrophin"
"173","ENSMUSG00000078881",135.6710327381,-1.89168924213495,0.528793076731297,-3.57737142442998,0.000347066842600892,0.0446824823129685,"Gm14434","predicted gene 14434"
"176","ENSMUSG00000079092",1700.2186959493,-1.96100602686871,0.594571294531727,-3.29818483486183,0.000973120542298826,0.0852309590050414,"Prl2c2","prolactin family 2, subfamily c, member 2"
"114","ENSMUSG00000037334",176.761714924322,-2.00834498584664,0.479962465455912,-4.18437925961342,2.85946377922038e-05,0.00737725777923769,"H2-M1","histocompatibility 2, M region locus 1"
"36","ENSMUSG00000020950",36.017620889208,-2.44000722026812,0.625635535599904,-3.9000457637504,9.61745072188858e-05,0.0186123534822153,"Foxg1","forkhead box G1"
"42","ENSMUSG00000022371",241.482739478536,-2.59665170529951,0.723865048332405,-3.58720414983637,0.000334242631865774,0.0440219011290371,"Col14a1","collagen, type XIV, alpha 1"
"116","ENSMUSG00000037625",79.1658560994597,-2.7278907963161,0.620655327680329,-4.39517824895093,1.10681893191058e-05,0.00407422886833546,"Cldn11","claudin 11"
